Time (s),Paw (cmH2O),Flow (l/min),Volume (ml),Vt (ml),Ti (s),RR (/min),PEEP (cmH2O)
1586740497.4543371,15.1519775390625,49.0997314453125,15.53955078125,350.0,1.2,18,5
1586740497.5035672,16.7376708984375,49.072265625,29.00390625,350.0,1.2,18,5
1586740497.5532632,18.25927734375,47.3052978515625,42.76123046875,350.0,1.3,18,5
1586740497.603848,19.837646484375,50.152587890625,57.01904296875,350.0,1.3,18,5
1586740497.65381,21.3226318359375,51.0955810546875,70.81298828125,350.0,1.3,18,5
1586740497.704,22.8057861328125,50.9857177734375,84.50927734375,350.0,1.3,18,5
1586740497.752915,24.3475341796875,49.4384765625,99.03564453125,350.0,1.3,18,5
1586740497.803162,25.83984375,48.138427734375,112.841796875,350.0,1.3,18,5
1586740497.853276,27.3248291015625,49.3011474609375,126.9775390625,350.0,1.3,18,5
1586740497.903436,28.8189697265625,49.383544921875,141.259765625,350.0,1.3,18,5
1586740497.95359,30.274658203125,47.8546142578125,155.16357421875,350.0,1.3,18,5
1586740498.002739,31.75048828125,49.5758056640625,168.896484375,350.0,1.3,18,5
1586740498.053077,33.2537841796875,51.7913818359375,183.36181640625,350.0,1.3,18,5
1586740498.103149,34.6728515625,50.7110595703125,197.20458984375,350.0,1.3,18,5
1586740498.1533928,36.119384765625,54.16259765625,211.2060546875,350.0,1.3,18,5
1586740498.201644,37.584228515625,50.518798828125,225.3662109375,350.0,1.3,18,5
1586740498.2519622,39.06005859375,51.81884765625,239.19677734375,350.0,1.3,18,5
1586740498.3029141,40.4791259765625,52.587890625,253.3203125,350.0,1.3,18,5
1586740498.351868,41.964111328125,50.1800537109375,267.73681640625,350.0,1.3,18,5
1586740498.4020622,43.392333984375,52.8350830078125,281.8115234375,350.0,1.3,18,5
1586740498.452218,44.7930908203125,50.9033203125,295.61767578125,350.0,1.3,18,5
1586740498.502423,46.2945556640625,53.009033203125,310.302734375,350.0,1.3,18,5
1586740498.5518951,47.6678466796875,49.273681640625,324.169921875,350.0,1.3,18,5
1586740498.602012,49.0484619140625,48.52294921875,337.85400390625,350.0,1.3,18,5
1586740498.652245,45.82763671875,-1.46484375,345.6298828125,350.0,1.3,18,5
1586740498.702543,26.8670654296875,-129.7760009765625,335.205078125,350.0,1.3,18,5
1586740498.751758,21.4068603515625,-175.59814453125,290.00244140625,350.0,1.3,18,5
1586740498.801555,20.518798828125,-155.2093505859375,245.7275390625,350.0,1.3,18,5
1586740498.851566,19.4073486328125,-143.0877685546875,207.09228515625,350.0,1.3,18,5
1586740498.901841,18.8580322265625,-114.898681640625,172.55859375,350.0,1.3,18,5
1586740498.9518661,17.830810546875,-105.1849365234375,141.05224609375,350.0,1.3,18,5
1586740499.001117,17.1771240234375,-90.0238037109375,114.55078125,350.0,1.3,18,5
1586740499.051313,16.5142822265625,-75.0823974609375,91.5283203125,350.0,1.3,18,5
1586740499.1015291,15.8038330078125,-69.1864013671875,71.435546875,350.0,1.3,18,5
1586740499.151733,15.263671875,-57.2113037109375,54.296875,350.0,1.3,18,5
1586740499.2009192,14.805908203125,-48.4130859375,39.7216796875,350.0,1.3,18,5
1586740499.251104,13.8812255859375,-40.997314453125,27.05078125,350.0,1.3,18,5
1586740499.301266,12.7423095703125,-37.957763671875,17.07763671875,350.0,1.3,18,5
1586740499.3505049,9.9609375,-35.7147216796875,8.94775390625,350.0,1.3,18,5
1586740499.400664,9.774169921875,-29.1046142578125,0.1220703125,350.0,1.3,18,5
1586740499.450814,10.521240234375,-34.4696044921875,0.0,350.0,1.3,18,5
1586740499.501089,11.865234375,-18.695068359375,0.0,350.0,1.3,18,5
1586740499.5502698,9.6624755859375,-21.1029052734375,0.0,350.0,1.3,18,5
1586740499.600457,8.1591796875,-20.0225830078125,0.0,350.0,1.3,18,5
1586740499.649048,8.8861083984375,-8.880615234375,0.0,350.0,1.3,18,5
1586740499.700125,10.0726318359375,-7.379150390625,0.0,350.0,1.3,18,5
1586740499.7496371,9.7174072265625,-1.46484375,0.0,350.0,1.3,18,5
1586740499.7989829,9.6624755859375,-0.2197265625,0.0,350.0,1.3,18,5
1586740499.84949,9.744873046875,-0.10986328125,0.0,350.0,1.3,18,5
1586740499.899186,9.744873046875,-0.1922607421875,0.0,350.0,1.3,18,5
1586740499.950133,9.774169921875,0.0823974609375,0.0,350.0,1.3,18,5
1586740499.9993331,9.774169921875,-0.0274658203125,0.0,350.0,1.3,18,5
1586740500.049608,9.8583984375,0.0,0.0,350.0,1.3,18,5
1586740500.0988932,9.8583984375,0.0,0.0,350.0,1.3,18,5
1586740500.150096,9.8583984375,-0.054931640625,0.0,350.0,1.3,18,5
1586740500.1992629,9.8858642578125,0.0,0.0,350.0,1.3,18,5
1586740500.249444,9.913330078125,-0.0274658203125,0.0,350.0,1.3,18,5
1586740500.299701,9.913330078125,-0.054931640625,0.0,350.0,1.3,18,5
1586740500.349317,9.913330078125,0.0,0.0,350.0,1.3,18,5
1586740500.3989801,9.913330078125,0.0,0.0,350.0,1.3,18,5
1586740500.449047,9.9609375,-0.10986328125,0.0,350.0,1.3,18,5
1586740500.49931,9.9884033203125,-0.0823974609375,0.0,350.0,1.3,18,5
1586740500.5486069,9.9884033203125,0.0823974609375,0.0,350.0,1.0,18,5
1586740500.599,9.9884033203125,0.054931640625,0.0,350.0,1.0,18,5
1586740500.6490932,10.015869140625,-0.1373291015625,0.0,350.0,1.0,18,5
1586740500.698847,10.045166015625,-0.0274658203125,0.0,350.0,1.4,18,5
1586740500.749276,13.5736083984375,40.3656005859375,7.43408203125,350.0,1.4,18,5
1586740500.797845,15.6646728515625,50.042724609375,20.15380859375,350.0,1.4,18,5
1586740500.848995,17.2320556640625,48.4130859375,33.60595703125,350.0,1.4,18,5
1586740500.8982441,18.9129638671875,48.7152099609375,47.64404296875,350.0,1.4,18,5
1586740500.947975,20.39794921875,53.778076171875,61.6943359375,350.0,1.4,18,5
1586740500.9981718,21.86279296875,53.4759521484375,75.78125,350.0,1.4,18,5
1586740501.048403,23.4979248046875,49.4110107421875,89.84375,350.0,1.4,18,5
1586740501.098591,24.9169921875,49.0447998046875,103.6865234375,350.0,1.4,18,5
1586740501.1475232,26.3726806640625,50.8209228515625,117.626953125,350.0,1.4,18,5
1586740501.1977699,27.960205078125,50.4638671875,131.689453125,350.0,1.4,18,5
1586740501.2471418,29.4635009765625,47.16796875,145.64208984375,350.0,1.4,18,5
1586740501.298338,30.882568359375,48.5504150390625,159.3505859375,350.0,1.4,18,5
1586740501.347569,32.3291015625,54.2816162109375,173.57177734375,350.0,1.4,18,5
1586740501.396828,33.8323974609375,51.763916015625,187.46337890625,350.0,1.4,18,5
1586740501.448193,35.3265380859375,50.0701904296875,201.37939453125,350.0,1.4,18,5
1586740501.497437,36.81884765625,51.3153076171875,215.63720703125,350.0,1.4,18,5
1586740501.547615,38.2196044921875,48.9349365234375,229.736328125,350.0,1.4,18,5
1586740501.597814,39.686279296875,48.6053466796875,243.56689453125,350.0,1.4,18,5
1586740501.647189,41.1236572265625,48.687744140625,258.0810546875,350.0,1.4,18,5
1586740501.697425,42.56103515625,51.287841796875,271.484375,350.0,1.4,18,5
1586740501.747582,43.95263671875,49.658203125,285.7421875,350.0,1.4,18,5
1586740501.796372,45.4266357421875,49.1546630859375,299.70703125,350.0,1.4,18,5
1586740501.8467479,46.893310546875,50.7659912109375,313.46435546875,350.0,1.4,18,5
1586740501.8970041,48.3123779296875,50.5462646484375,327.3681640625,350.0,1.4,18,5
1586740501.9472158,49.683837890625,52.2857666015625,341.39404296875,350.0,1.4,18,5
1586740501.996827,46.5838623046875,-5.584716796875,345.30029296875,350.0,1.4,18,5
1586740502.046408,46.387939453125,1.20849609375,344.873046875,350.0,1.4,18,5
1586740502.096577,46.417236328125,-0.32958984375,344.775390625,350.0,1.4,18,5
1586740502.146743,24.832763671875,-173.0804443359375,321.142578125,350.0,1.4,18,5
1586740502.196983,21.1907958984375,-162.451171875,274.7314453125,350.0,1.4,18,5
1586740502.247145,20.06103515625,-147.2625732421875,230.95703125,350.0,1.4,18,5
1586740502.296246,19.10888671875,-127.679443359375,193.68896484375,350.0,1.4,18,5
1586740502.346452,18.3819580078125,-115.5853271484375,160.43701171875,350.0,1.4,18,5
1586740502.396649,17.3455810546875,-102.0538330078125,130.8349609375,350.0,1.4,18,5
1586740502.446913,16.7376708984375,-90.4632568359375,105.224609375,350.0,1.4,18,5
1586740502.4961479,15.999755859375,-79.6234130859375,83.02001953125,350.0,1.4,18,5
1586740502.546369,15.234375,-65.3411865234375,63.34228515625,350.0,1.4,18,5
1586740502.5964868,14.432373046875,-52.69775390625,46.875,350.0,1.4,18,5
1586740502.645748,13.4619140625,-47.3876953125,33.19091796875,350.0,1.4,18,5
1586740502.696049,14.0020751953125,-40.9698486328125,21.6064453125,350.0,1.4,18,5
1586740502.745514,13.93798828125,-39.9993896484375,12.353515625,350.0,1.4,18,5
1586740502.794843,13.5736083984375,-39.202880859375,2.7587890625,350.0,1.4,18,5
1586740502.845729,12.71484375,-27.2186279296875,0.0,350.0,1.4,18,5
1586740502.895947,10.521240234375,-27.0538330078125,0.0,350.0,1.4,18,5
1586740502.946197,7.99072265625,-32.281494140625,0.0,350.0,1.4,18,5
1586740502.995481,9.268798828125,-11.700439453125,0.0,350.0,1.4,18,5
1586740503.045351,10.40771484375,-10.3729248046875,0.0,350.0,1.4,18,5
1586740503.095859,10.2685546875,-2.7923583984375,0.0,350.0,1.4,18,5
1586740503.1458979,9.6624755859375,-2.01416015625,0.0,350.0,1.4,18,5
1586740503.195103,9.8016357421875,-0.274658203125,0.0,350.0,1.4,18,5
1586740503.245263,9.8583984375,0.0274658203125,0.0,350.0,1.4,18,5
1586740503.295506,9.9609375,0.0,0.0,350.0,1.4,18,5
1586740503.345734,9.9609375,0.0274658203125,0.0,350.0,1.4,18,5
1586740503.39489,10.045166015625,0.0274658203125,0.0,350.0,1.4,18,5
1586740503.445206,10.0726318359375,0.0,0.0,350.0,1.4,18,5
1586740503.495431,10.0726318359375,0.0,0.0,350.0,1.4,18,5
1586740503.544757,10.0726318359375,-0.10986328125,0.0,350.0,1.4,18,5
1586740503.594965,10.10009765625,-0.10986328125,0.0,350.0,1.4,18,5
1586740503.6451688,10.1275634765625,0.0274658203125,0.0,350.0,1.4,18,5
1586740503.6944692,10.1568603515625,-0.0823974609375,0.0,350.0,1.4,18,5
1586740503.744766,10.1568603515625,-0.054931640625,0.0,350.0,1.4,18,5
1586740503.794933,10.1568603515625,-0.054931640625,0.0,350.0,1.4,18,5
1586740503.844495,10.1568603515625,-0.054931640625,0.0,350.0,1.4,18,5
1586740503.894787,10.184326171875,0.0274658203125,0.0,350.0,1.4,18,5
1586740503.944993,10.2117919921875,-0.0274658203125,0.0,350.0,1.4,18,5
1586740503.993259,10.184326171875,-0.0274658203125,0.0,350.0,1.4,18,5
1586740504.044527,13.4619140625,20.745849609375,0.5859375,350.0,1.4,18,5
1586740504.094767,14.5440673828125,46.0601806640625,11.21826171875,350.0,1.4,18,5
1586740504.144073,16.3458251953125,46.03271484375,24.4140625,350.0,1.4,18,5
1586740504.1944,17.999267578125,49.658203125,38.14697265625,350.0,1.4,18,5
1586740504.243826,19.54833984375,50.2349853515625,52.0751953125,350.0,1.4,18,5
1586740504.294007,21.0516357421875,51.9561767578125,66.015625,350.0,1.4,18,5
1586740504.343341,22.5823974609375,51.2054443359375,80.2978515625,350.0,1.4,18,5
1586740504.3945322,24.085693359375,45.758056640625,94.140625,350.0,1.4,18,5
1586740504.443234,25.579833984375,51.3702392578125,108.33740234375,350.0,1.4,18,5
1586740504.493572,27.12890625,53.668212890625,122.96142578125,350.0,1.4,18,5
1586740504.543913,28.6688232421875,55.7464599609375,137.060546875,350.0,1.4,18,5
1586740504.594073,30.106201171875,52.1209716796875,151.07421875,350.0,1.4,18,5
1586740504.64334,31.600341796875,48.3856201171875,165.33203125,350.0,1.4,18,5
1586740504.693547,33.028564453125,46.0052490234375,179.6630859375,350.0,1.4,18,5
1586740504.7438521,34.486083984375,52.313232421875,193.5546875,350.0,1.4,18,5
1586740504.7937129,36.0076904296875,49.0447998046875,208.04443359375,350.0,1.4,18,5
1586740504.843891,37.445068359375,47.0855712890625,222.10693359375,350.0,1.4,18,5
1586740504.893225,38.8916015625,49.072265625,236.0107421875,350.0,1.4,18,5
1586740504.9434361,40.3948974609375,51.5625,250.634765625,350.0,1.4,18,5
1586740504.99367,41.8048095703125,49.21875,264.4287109375,350.0,1.4,18,5
1586740505.042876,43.2806396484375,47.607421875,278.1982421875,350.0,1.4,18,5
1586740505.093098,44.736328125,52.03857421875,292.44384765625,350.0,1.4,18,5
1586740505.1433659,46.182861328125,52.25830078125,306.4697265625,350.0,1.4,18,5
1586740505.193585,47.5836181640625,49.5758056640625,320.21484375,350.0,1.4,18,5
1586740505.2429981,49.02099609375,50.3997802734375,334.36279296875,350.0,1.4,18,5
1586740505.293205,46.0986328125,12.19482421875,345.3857421875,350.0,1.4,18,5
1586740505.343404,46.9207763671875,-0.604248046875,344.68994140625,350.0,1.4,18,5
1586740505.3926551,46.387939453125,-0.714111328125,344.81201171875,350.0,1.4,18,5
1586740505.442986,38.2196044921875,-29.84619140625,344.04296875,350.0,1.4,18,5
1586740505.492364,23.1427001953125,-152.38037109375,306.45751953125,350.0,1.4,18,5
1586740505.5425448,21.35009765625,-158.917236328125,259.8388671875,350.0,1.4,18,5
1586740505.592793,20.1177978515625,-132.7972412109375,219.39697265625,350.0,1.4,18,5
1586740505.642978,18.9971923828125,-122.9736328125,183.53271484375,350.0,1.4,18,5
1586740505.691413,18.204345703125,-108.3892822265625,151.37939453125,350.0,1.4,18,5
1586740505.742667,17.457275390625,-95.25146484375,123.0224609375,350.0,1.4,18,5
1586740505.792106,16.710205078125,-81.6925048828125,98.4619140625,350.0,1.4,18,5
1586740505.842294,15.8331298828125,-72.2076416015625,76.2451171875,350.0,1.4,18,5
1586740505.8915899,15.1519775390625,-61.688232421875,58.2763671875,350.0,1.4,18,5
1586740505.941825,14.4891357421875,-51.9012451171875,42.919921875,350.0,1.4,18,5
1586740505.992088,12.5738525390625,-42.462158203125,29.8583984375,350.0,1.4,18,5
1586740506.04243,10.576171875,-40.5029296875,19.68994140625,350.0,1.4,18,5
1586740506.0926569,8.7744140625,-33.9935302734375,10.19287109375,350.0,1.4,18,5
1586740506.1419818,10.576171875,-31.256103515625,0.244140625,350.0,1.4,18,5
1586740506.1922162,11.5191650390625,-35.577392578125,0.0,350.0,1.4,18,5
1586740506.242444,12.0428466796875,-20.3887939453125,0.0,350.0,1.4,18,5
1586740506.291595,9.1864013671875,-20.855712890625,0.0,350.0,1.4,18,5
1586740506.3417869,7.99072265625,-20.9930419921875,0.0,350.0,1.4,18,5
1586740506.392104,9.2138671875,-4.0924072265625,0.0,350.0,1.4,18,5
1586740506.442313,9.8858642578125,-3.5064697265625,0.0,350.0,1.4,18,5
1586740506.49157,9.68994140625,-0.54931640625,0.0,350.0,1.4,18,5
1586740506.541756,9.744873046875,0.164794921875,0.0,350.0,1.4,18,5
1586740506.591933,9.774169921875,0.1373291015625,0.0,350.0,1.4,18,5
1586740506.6411579,9.8016357421875,-0.0823974609375,0.0,350.0,1.4,18,5
1586740506.691384,9.8583984375,-0.054931640625,0.0,350.0,1.4,18,5
1586740506.741602,9.8858642578125,0.0,0.0,350.0,1.4,18,5
1586740506.791855,9.913330078125,-0.0823974609375,0.0,350.0,1.4,18,5
1586740506.8411,9.9609375,-0.054931640625,0.0,350.0,1.4,18,5
1586740506.891634,9.9609375,-0.054931640625,0.0,350.0,1.4,18,5
1586740506.940914,9.9609375,-0.0274658203125,0.0,350.0,1.4,18,5
1586740506.991157,9.9609375,0.0274658203125,0.0,350.0,1.4,18,5
1586740507.041375,10.015869140625,-0.054931640625,0.0,350.0,1.4,18,5
1586740507.091525,10.015869140625,-0.0823974609375,0.0,350.0,1.4,18,5
1586740507.140824,10.045166015625,0.0274658203125,0.0,350.0,1.4,18,5
1586740507.191093,10.0726318359375,0.0,0.0,350.0,1.4,18,5
1586740507.241472,10.045166015625,-0.054931640625,0.0,350.0,1.4,18,5
1586740507.29074,10.045166015625,-0.0274658203125,0.0,350.0,1.4,18,5
1586740507.34092,10.0726318359375,-0.10986328125,0.0,350.0,1.4,18,5
1586740507.391254,12.85400390625,37.847900390625,3.82080078125,350.0,1.4,18,5
1586740507.440497,15.1226806640625,45.7855224609375,15.234375,350.0,1.4,18,5
1586740507.490745,16.79443359375,45.2545166015625,28.7353515625,350.0,1.4,18,5
1586740507.54102,18.3526611328125,48.6328125,42.39501953125,350.0,1.4,18,5
1586740507.590438,19.8651123046875,51.45263671875,55.8349609375,350.0,1.4,18,5
1586740507.640672,21.4068603515625,51.5350341796875,70.42236328125,350.0,1.4,18,5
1586740507.690933,22.8900146484375,50.09765625,84.1796875,350.0,1.4,18,5
1586740507.740187,24.3841552734375,49.98779296875,98.18115234375,350.0,1.4,18,5
1586740507.7901042,25.924072265625,52.5604248046875,112.646484375,350.0,1.4,18,5
1586740507.840288,27.4090576171875,52.9449462890625,126.40380859375,350.0,1.4,18,5
1586740507.890432,28.8739013671875,48.9898681640625,140.41748046875,350.0,1.4,18,5
1586740507.940717,30.3863525390625,48.3306884765625,154.9072265625,350.0,1.4,18,5
1586740507.98995,31.834716796875,52.642822265625,168.701171875,350.0,1.4,18,5
1586740508.040174,33.3087158203125,51.7364501953125,182.8125,350.0,1.4,18,5
1586740508.090518,34.757080078125,50.152587890625,197.37548828125,350.0,1.4,18,5
1586740508.139745,36.2677001953125,52.03857421875,211.26708984375,350.0,1.4,18,5
1586740508.189981,37.66845703125,48.96240234375,225.30517578125,350.0,1.4,18,5
1586740508.240389,39.144287109375,49.072265625,239.78271484375,350.0,1.4,18,5
1586740508.2905312,40.5999755859375,50.42724609375,253.857421875,350.0,1.4,18,5
1586740508.3397279,42.04833984375,52.532958984375,267.9443359375,350.0,1.4,18,5
1586740508.389633,43.5040283203125,50.8209228515625,282.60498046875,350.0,1.4,18,5
1586740508.439827,44.90478515625,46.25244140625,296.42333984375,350.0,1.4,18,5
1586740508.489162,46.351318359375,49.383544921875,309.619140625,350.0,1.4,18,5
1586740508.5403898,47.779541015625,49.32861328125,323.7060546875,350.0,1.4,18,5
1586740508.589649,49.207763671875,50.848388671875,337.01171875,350.0,1.4,18,5
1586740508.6398919,45.85693359375,0.0274658203125,344.873046875,350.0,1.4,18,5
1586740508.690125,46.5289306640625,1.35498046875,344.03076171875,350.0,1.4,18,5
1586740508.73941,46.351318359375,-0.714111328125,344.05517578125,350.0,1.4,18,5
1586740508.7896059,26.923828125,-125.9857177734375,335.11962890625,350.0,1.4,18,5
1586740508.840024,21.1358642578125,-173.8494873046875,289.90478515625,350.0,1.4,18,5
1586740508.8892438,20.5462646484375,-153.18603515625,246.6064453125,350.0,1.4,18,5
1586740508.939451,19.837646484375,-125.35400390625,207.70263671875,350.0,1.4,18,5
1586740508.9890501,18.46435546875,-116.9677734375,172.57080078125,350.0,1.4,18,5
1586740509.039306,17.8857421875,-100.3692626953125,142.32177734375,350.0,1.4,18,5
1586740509.089539,17.083740234375,-89.6392822265625,115.625,350.0,1.4,18,5
1586740509.1398258,16.3458251953125,-79.2572021484375,91.845703125,350.0,1.4,18,5
1586740509.18917,15.60791015625,-70.9625244140625,71.8994140625,350.0,1.4,18,5
1586740509.239435,14.805908203125,-59.088134765625,54.736328125,350.0,1.4,18,5
1586740509.288926,13.05908203125,-55.9661865234375,40.1611328125,350.0,1.4,18,5
1586740509.3396192,11.3507080078125,-42.462158203125,28.4423828125,350.0,1.4,18,5
1586740509.388785,9.437255859375,-37.8753662109375,18.359375,350.0,1.4,18,5
1586740509.439095,10.184326171875,-34.716796875,8.23974609375,350.0,1.4,18,5
1586740509.4894872,10.9222412109375,-37.7838134765625,0.0,350.0,1.4,18,5
1586740509.5388858,12.154541015625,-23.126220703125,0.0,350.0,1.4,18,5
1586740509.5891929,10.352783203125,-24.7833251953125,0.0,350.0,1.4,18,5
1586740509.638901,7.9632568359375,-25.0579833984375,0.0,350.0,1.4,18,5
1586740509.6890721,8.551025390625,-12.41455078125,0.0,350.0,1.4,18,5
1586740509.739313,9.913330078125,-7.6904296875,0.0,350.0,1.4,18,5
1586740509.7885451,9.8858642578125,-0.4119873046875,0.0,350.0,1.4,18,5
1586740509.838634,9.774169921875,-0.1922607421875,0.0,350.0,1.4,18,5
1586740509.88882,9.8016357421875,-0.054931640625,0.0,350.0,1.4,18,5
1586740509.939126,9.8016357421875,-0.0823974609375,0.0,350.0,1.4,18,5
1586740509.988498,9.8291015625,0.0274658203125,0.0,350.0,1.4,18,5
1586740510.0387578,9.8858642578125,0.0,0.0,350.0,1.4,18,5
1586740510.088923,9.913330078125,0.0,0.0,350.0,1.4,18,5
1586740510.138155,9.9609375,-0.054931640625,0.0,350.0,1.4,18,5
1586740510.188411,9.9609375,-0.0823974609375,0.0,350.0,1.4,18,5
1586740510.2386718,9.9884033203125,-0.0823974609375,0.0,350.0,1.4,18,5
1586740510.288907,9.9884033203125,-0.054931640625,0.0,350.0,1.4,18,5
1586740510.3382459,10.015869140625,-0.0274658203125,0.0,350.0,1.4,18,5
1586740510.388525,10.015869140625,-0.0274658203125,0.0,350.0,1.4,18,5
1586740510.43798,10.015869140625,-0.0274658203125,0.0,350.0,1.4,18,5
1586740510.488152,10.0726318359375,0.0274658203125,0.0,350.0,1.4,18,5
1586740510.538413,10.10009765625,-0.0823974609375,0.0,350.0,1.4,18,5
1586740510.588672,10.10009765625,0.0,0.0,350.0,1.4,18,5
1586740510.6379251,10.10009765625,-0.0823974609375,0.0,350.0,1.4,18,5
1586740510.688214,10.1568603515625,-0.0274658203125,0.0,350.0,1.4,18,5
1586740510.7384489,13.6285400390625,38.4246826171875,6.99462890625,350.0,1.4,18,5
1586740510.787619,15.7489013671875,49.32861328125,19.9951171875,350.0,1.4,18,5
1586740510.837897,17.3455810546875,52.5054931640625,33.2275390625,350.0,1.4,18,5
1586740510.8881762,18.885498046875,49.1912841796875,47.08251953125,350.0,1.4,18,5
1586740510.938378,20.39794921875,50.262451171875,60.82763671875,350.0,1.4,18,5
1586740510.987652,21.89208984375,50.4913330078125,74.64599609375,350.0,1.4,18,5
1586740511.037856,23.441162109375,52.3681640625,88.4033203125,350.0,1.4,18,5
1586740511.088095,24.9444580078125,48.6602783203125,102.77099609375,350.0,1.4,18,5
1586740511.137342,26.41845703125,50.57373046875,116.66259765625,350.0,1.4,18,5
1586740511.187619,27.930908203125,47.552490234375,130.4931640625,350.0,1.4,18,5
1586740511.2378602,29.4342041015625,55.499267578125,145.2880859375,350.0,1.4,18,5
1586740511.2880378,30.853271484375,48.4405517578125,158.935546875,350.0,1.4,18,5
1586740511.337278,32.3565673828125,52.9815673828125,172.55859375,350.0,1.4,18,5
1586740511.38767,33.85986328125,54.473876953125,187.48779296875,350.0,1.4,18,5
1586740511.436835,35.2972412109375,50.2349853515625,201.28173828125,350.0,1.4,18,5
1586740511.486961,36.763916015625,47.9736328125,215.05126953125,350.0,1.4,18,5
1586740511.537261,38.2470703125,52.532958984375,229.60205078125,350.0,1.4,18,5
1586740511.587293,39.686279296875,50.7659912109375,243.310546875,350.0,1.4,18,5
1586740511.637463,41.1236572265625,47.552490234375,257.421875,350.0,1.4,18,5
1586740511.687475,42.6177978515625,51.123046875,271.923828125,350.0,1.4,18,5
1586740511.7377238,44.02587890625,48.028564453125,285.97412109375,350.0,1.4,18,5
1586740511.787107,45.4266357421875,48.7701416015625,299.7314453125,350.0,1.4,18,5
1586740511.837214,46.893310546875,50.152587890625,313.818359375,350.0,1.4,18,5
1586740511.8875031,48.2830810546875,50.20751953125,327.783203125,350.0,1.4,18,5
1586740511.936733,49.6563720703125,49.932861328125,341.39404296875,350.0,1.4,18,5
1586740511.987034,46.556396484375,-6.33544921875,345.20263671875,350.0,1.4,18,5
1586740512.037282,46.3238525390625,0.8514404296875,344.8486328125,350.0,1.4,18,5
1586740512.0866659,46.387939453125,-0.164794921875,344.73876953125,350.0,1.4,18,5
1586740512.136895,24.803466796875,-172.1099853515625,321.19140625,350.0,1.4,18,5
1586740512.187127,21.2933349609375,-160.5743408203125,275.3173828125,350.0,1.4,18,5
1586740512.2374039,20.006103515625,-151.300048828125,232.80029296875,350.0,1.4,18,5
1586740512.2867682,19.2681884765625,-128.759765625,194.17724609375,350.0,1.4,18,5
1586740512.337048,18.3526611328125,-117.938232421875,160.9619140625,350.0,1.4,18,5
1586740512.387315,17.3162841796875,-98.8494873046875,131.54296875,350.0,1.4,18,5
1586740512.4357948,16.5142822265625,-90.325927734375,105.0537109375,350.0,1.4,18,5
1586740512.487112,15.692138671875,-81.0333251953125,82.5927734375,350.0,1.4,18,5
1586740512.5365388,14.7125244140625,-69.5526123046875,63.3056640625,350.0,1.4,18,5
1586740512.586805,14.7125244140625,-59.8114013671875,46.74072265625,350.0,1.4,18,5
1586740512.637009,14.1796875,-49.0997314453125,33.72802734375,350.0,1.4,18,5
1586740512.686207,13.6285400390625,-47.332763671875,22.88818359375,350.0,1.4,18,5
1586740512.736494,14.65576171875,-25.8087158203125,12.353515625,350.0,1.4,18,5
1586740512.7867289,13.9654541015625,-20.3887939453125,2.4658203125,350.0,1.4,18,5
1586740512.836149,11.7242431640625,-31.5399169921875,0.0,350.0,1.4,18,5
1586740512.886483,7.5054931640625,-35.1287841796875,0.0,350.0,1.4,18,5
1586740512.936739,7.8131103515625,-20.855712890625,0.0,350.0,1.4,18,5
1586740512.9870331,9.744873046875,-9.979248046875,0.0,350.0,1.4,18,5
1586740513.0360372,10.5487060546875,-6.2164306640625,0.0,350.0,1.4,18,5
1586740513.086077,9.35302734375,-4.2022705078125,0.0,350.0,1.4,18,5
1586740513.136307,9.6624755859375,-0.0274658203125,0.0,350.0,1.4,18,5
1586740513.186676,9.7174072265625,0.0,0.0,350.0,1.4,18,5
1586740513.2360268,9.8016357421875,-0.054931640625,0.0,350.0,1.4,18,5
1586740513.286344,9.8291015625,-0.0823974609375,0.0,350.0,1.4,18,5
1586740513.3365839,9.913330078125,-0.0823974609375,0.0,350.0,1.4,18,5
1586740513.385966,9.913330078125,-0.0274658203125,0.0,350.0,1.4,18,5
1586740513.436212,9.9609375,-0.0274658203125,0.0,350.0,1.4,18,5
1586740513.486484,9.9884033203125,0.0274658203125,0.0,350.0,1.4,18,5
1586740513.5357308,10.015869140625,-0.1373291015625,0.0,350.0,1.4,18,5
1586740513.585941,10.045166015625,0.0274658203125,0.0,350.0,1.4,18,5
1586740513.6361852,10.015869140625,-0.0823974609375,0.0,350.0,1.4,18,5
1586740513.686406,10.045166015625,0.0823974609375,0.0,350.0,1.4,18,5
1586740513.735195,10.045166015625,-0.1373291015625,0.0,350.0,1.4,18,5
1586740513.786463,10.0726318359375,-0.0823974609375,0.0,350.0,1.4,18,5
1586740513.835833,10.10009765625,-0.054931640625,0.0,350.0,1.4,18,5
1586740513.886042,10.10009765625,0.0823974609375,0.0,350.0,1.4,18,5
1586740513.9363148,10.10009765625,0.0,0.0,350.0,1.4,18,5
1586740513.9849,10.1275634765625,-0.0823974609375,0.0,350.0,1.4,18,5
1586740514.036176,13.1524658203125,13.5223388671875,0.4150390625,350.0,1.4,18,5
1586740514.0854342,14.4891357421875,48.6053466796875,11.09619140625,350.0,1.4,18,5
1586740514.135658,16.2908935546875,48.3306884765625,24.35302734375,350.0,1.4,18,5
1586740514.185684,17.830810546875,53.06396484375,38.037109375,350.0,1.4,18,5
1586740514.236043,19.4073486328125,50.262451171875,52.3193359375,350.0,1.4,18,5
1586740514.286187,20.91064453125,53.9154052734375,66.4306640625,350.0,1.4,18,5
